1628282700000,42764.41000000,42794.73000000,42600.00000000,42699.30000000,198.01517000,1628282999999,8455904.18989886,8140,87.83007900,3750393.00609237,0
1628283000000,42699.30000000,42750.00000000,42646.93000000,42661.67000000,170.85163000,1628283299999,7294631.83238631,6724,87.85530600,3750668.82893441,0
1628283300000,42661.68000000,42718.81000000,42640.29000000,42702.82000000,88.98555100,1628283599999,3797801.52741027,5990,45.71002800,1950821.50693911,0
1628283600000,42702.82000000,42754.00000000,42591.24000000,42599.88000000,130.00031200,1628283899999,5548915.85527753,5792,47.46568500,2026337.98815238,0
1628283900000,42599.87000000,42650.98000000,42568.36000000,42575.73000000,182.62628300,1628284199999,7780538.58572535,6443,94.81672900,4039666.41858989,0
1628284200000,42575.73000000,42668.14000000,42565.00000000,42590.01000000,118.00442100,1628284499999,5027445.15793658,5148,64.20923700,2735083.45329567,0
1628284500000,42590.01000000,42592.53000000,42480.00000000,42565.58000000,159.79914400,1628284799999,6795845.51125959,6880,61.76825400,2627076.62701883,0
1628284800000,42565.59000000,42633.97000000,42537.61000000,42542.28000000,102.92586200,1628285099999,4383080.14331533,4950,52.35431000,2229515.66242863,0
1628285100000,42544.63000000,42644.31000000,42512.96000000,42545.86000000,103.39361900,1628285399999,4403849.93455480,5631,43.41054600,1849124.37435598,0
1628285400000,42545.86000000,42632.13000000,42541.71000000,42623.79000000,73.30495700,1628285699999,3123222.83147171,4490,46.69406400,1989502.61501480,0
1628285700000,42625.51000000,42695.83000000,42579.10000000,42669.33000000,96.65097500,1628285999999,4120650.37705317,6456,60.41747300,2576166.12767410,0
1628286000000,42669.33000000,42676.19000000,42590.01000000,42604.71000000,50.85353600,1628286299999,2167674.43506177,5207,22.27252000,949421.30142583,0
1628286300000,42604.72000000,42654.46000000,42573.47000000,42630.17000000,73.95901000,1628286599999,3151497.50640638,5566,41.44095700,1766169.23519000,0
1628286600000,42632.29000000,42670.08000000,42536.59000000,42541.98000000,94.47552200,1628286899999,4024159.95050992,5407,42.97408100,1830432.16380411,0
